generating_institute     gfz-potsdam
     generating_date     2015/10/23
        product_type     gravity_field
                body     earth
           modelname     eigen-6c4
     max_used_degree          2190
         tide_system     tide_free
          functional     gravity_earth  (centrifugal term included)
                unit     mgal
          refsysname     WGS84
            gmrefpot      3.98600441800E+14 m**3/s**2
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
    normal_potential      6.263685171456948E+07 m**2/s**2
       long_lat_unit     degree
      latlimit_north      -6.0000000000000    
      latlimit_south      -20.000000000000    
      longlimit_west       319.00000000000    
      longlimit_east       329.00000000000    
            gridstep      0.10000000000000    
  latitude_parallels           141
 longitude_parallels           101
number_of_gridpoints         14241
            gapvalue        9999999.0000
       weighted_mean      9.7827218E+05 mgal
            maxvalue      9.7879470E+05 mgal
            minvalue      9.7784516E+05 mgal
         signal_wrms      1.9344986E+02 mgal
         grid_format     long_lat_height_value
 
          longitude    latitude  h_over_geoid  gravity_earth
            [deg.]      [deg.]     [meter]         [mgal]
end_of_head ======================================================
           327.1000    -16.7000       0.00   978456.695328583359
           327.2000    -16.7000       0.00   978458.242345600622
           327.3000    -16.7000       0.00   978460.892389211687
           327.4000    -16.7000       0.00   978459.798800814664
           327.5000    -16.7000       0.00   978459.644492923748
           327.6000    -16.7000       0.00   978459.324449854903
           327.7000    -16.7000       0.00   978460.488576964359
           327.8000    -16.7000       0.00   978459.008307408425
           327.9000    -16.7000       0.00   978459.985629308969
           328.0000    -16.7000       0.00   978455.740548907663
           328.1000    -16.7000       0.00   978452.980372453108
           328.2000    -16.7000       0.00   978456.517054167693
           328.3000    -16.7000       0.00   978457.257382176467
           328.4000    -16.7000       0.00   978455.381972678471
           328.5000    -16.7000       0.00   978456.414181018248
           328.6000    -16.7000       0.00   978457.600746976095
           328.7000    -16.7000       0.00   978458.769023767905
           328.8000    -16.7000       0.00   978458.157054826384
           328.9000    -16.7000       0.00   978455.937198842759
           329.0000    -16.7000       0.00   978458.376897197333
           319.0000    -16.8000     457.00   978326.980169654591
           319.1000    -16.8000     646.00   978293.979526587180
           319.2000    -16.8000     672.00   978294.251260007964
           319.3000    -16.8000     763.00   978286.938799227821
           319.4000    -16.8000     685.00   978296.949791821768
           319.5000    -16.8000     628.00   978306.186143314349
           319.6000    -16.8000     493.00   978336.098323219456
           319.7000    -16.8000     565.00   978307.530051837093
           319.8000    -16.8000     353.00   978359.528461328358
           319.9000    -16.8000     237.00   978383.543748226482
           320.0000    -16.8000     293.00   978364.992495785118
           320.1000    -16.8000     262.00   978372.587476545013
           320.2000    -16.8000     137.00   978404.243490586174
           320.3000    -16.8000     176.00   978400.708564507426
           320.4000    -16.8000     162.00   978403.430928504793
           320.5000    -16.8000     168.00   978387.081049729255
           320.6000    -16.8000      70.00   978421.897829973721
           320.7000    -16.8000      68.00   978429.124863617821
           320.8000    -16.8000      29.00   978446.234198501450
           320.9000    -16.8000       0.00   978456.093861520407
           321.0000    -16.8000       0.00   978479.437496111263
           321.1000    -16.8000       0.00   978486.096060470678
           321.2000    -16.8000       0.00   978495.357585074962
           321.3000    -16.8000       0.00   978490.070794073399
           321.4000    -16.8000       0.00   978418.058943391195
           321.5000    -16.8000       0.00   978393.209875858389
           321.6000    -16.8000       0.00   978381.335499684676
           321.7000    -16.8000       0.00   978373.860753120040
           321.8000    -16.8000       0.00   978369.758584326715
           321.9000    -16.8000       0.00   978369.993941862136
           322.0000    -16.8000       0.00   978378.356246593641
           322.1000    -16.8000       0.00   978413.748814218561
           322.2000    -16.8000       0.00   978467.925273828791
           322.3000    -16.8000       0.00   978483.502496380126
           322.4000    -16.8000       0.00   978486.354551703087
           322.5000    -16.8000       0.00   978463.528707830352
           322.6000    -16.8000       0.00   978432.456962520373
           322.7000    -16.8000       0.00   978416.775589972851
           322.8000    -16.8000       0.00   978413.285432412173
           322.9000    -16.8000       0.00   978415.179796276381
           323.0000    -16.8000       0.00   978421.283272791188
           323.1000    -16.8000       0.00   978422.077023880905
           323.2000    -16.8000       0.00   978424.310138397850
           323.3000    -16.8000       0.00   978426.690597003209
           323.4000    -16.8000       0.00   978429.539035066031
           323.5000    -16.8000       0.00   978430.070652744966
           323.6000    -16.8000       0.00   978440.011883400730
           323.7000    -16.8000       0.00   978442.724612097023
           323.8000    -16.8000       0.00   978450.104989988264
           323.9000    -16.8000       0.00   978468.342043248238
           324.0000    -16.8000       0.00   978477.398835497908
           324.1000    -16.8000       0.00   978474.141851043329
           324.2000    -16.8000       0.00   978472.202699565911
           324.3000    -16.8000       0.00   978462.043129289639
           324.4000    -16.8000       0.00   978451.899942994001
           324.5000    -16.8000       0.00   978455.653821640299
           324.6000    -16.8000       0.00   978455.883087217342
           324.7000    -16.8000       0.00   978456.933037249022
           324.8000    -16.8000       0.00   978455.398096036981
           324.9000    -16.8000       0.00   978460.191483552451
           325.0000    -16.8000       0.00   978465.150790607324
           325.1000    -16.8000       0.00   978464.088038671645
           325.2000    -16.8000       0.00   978463.504509883234
           325.3000    -16.8000       0.00   978466.831927289371
           325.4000    -16.8000       0.00   978465.489025851246
           325.5000    -16.8000       0.00   978468.288357902667
           325.6000    -16.8000       0.00   978465.088687826996
           325.7000    -16.8000       0.00   978464.412152167642
           325.8000    -16.8000       0.00   978462.641701644170
           325.9000    -16.8000       0.00   978459.606274260790
           326.0000    -16.8000       0.00   978463.184557816829
           326.1000    -16.8000       0.00   978460.565231245593
           326.2000    -16.8000       0.00   978458.519069170579
           326.3000    -16.8000       0.00   978457.152457263786
           326.4000    -16.8000       0.00   978455.861541117192
           326.5000    -16.8000       0.00   978458.833365953178
           326.6000    -16.8000       0.00   978459.454517317470
           326.7000    -16.8000       0.00   978462.489502508659
           326.8000    -16.8000       0.00   978458.867518049083
           326.9000    -16.8000       0.00   978460.160646526958
           327.0000    -16.8000       0.00   978461.308437046828
           327.1000    -16.8000       0.00   978459.812474117265
           327.2000    -16.8000       0.00   978463.706874239258
           327.3000    -16.8000       0.00   978462.176628647721
           327.4000    -16.8000       0.00   978461.018657400273
           327.5000    -16.8000       0.00   978463.155494983657
           327.6000    -16.8000       0.00   978461.193749656552
           327.7000    -16.8000       0.00   978461.058907037019
           327.8000    -16.8000       0.00   978462.343340405961
           327.9000    -16.8000       0.00   978464.390543994028
           328.0000    -16.8000       0.00   978462.256751446752
           328.1000    -16.8000       0.00   978461.963812066475
           328.2000    -16.8000       0.00   978460.395858339965
           328.3000    -16.8000       0.00   978460.006289582816
           328.4000    -16.8000       0.00   978463.045988891041
           328.5000    -16.8000       0.00   978460.842887425912
           328.6000    -16.8000       0.00   978462.431842999766
           328.7000    -16.8000       0.00   978462.040561757516
           328.8000    -16.8000       0.00   978463.936916337581
           328.9000    -16.8000       0.00   978460.885224907310
           329.0000    -16.8000       0.00   978464.081080620759
           319.0000    -16.9000     615.00   978293.439033493982
           319.1000    -16.9000     467.00   978340.417682108004
           319.2000    -16.9000     341.00   978377.504228516016
           319.3000    -16.9000     463.00   978345.943103849422
           319.4000    -16.9000     357.00   978362.000925212516
           319.5000    -16.9000     337.00   978377.315631783567
           319.6000    -16.9000     741.00   978280.226230241242
           319.7000    -16.9000     724.00   978277.727245352347
           319.8000    -16.9000     286.00   978396.621144275297
           319.9000    -16.9000     551.00   978325.853093353566
           320.0000    -16.9000     442.00   978343.250853128615
           320.1000    -16.9000     266.00   978378.068290186115
           320.2000    -16.9000     150.00   978407.198185478803
           320.3000    -16.9000      77.00   978423.252944814158
           320.4000    -16.9000     223.00   978387.385548663558
           320.5000    -16.9000     125.00   978413.580570450984
           320.6000    -16.9000     168.00   978402.368869163678
           320.7000    -16.9000      53.00   978439.055669302237
           320.8000    -16.9000      28.00   978449.973163584364
           320.9000    -16.9000       0.00   978463.898458990268
           321.0000    -16.9000       0.00   978479.148243480711
           321.1000    -16.9000       0.00   978489.763552710763
           321.2000    -16.9000       0.00   978505.907254660968
           321.3000    -16.9000       0.00   978497.416648591636
           321.4000    -16.9000       0.00   978422.822427920182
           321.5000    -16.9000       0.00   978394.597282157163
           321.6000    -16.9000       0.00   978379.690340339672
           321.7000    -16.9000       0.00   978377.814804405905
           321.8000    -16.9000       0.00   978372.756686522393
           321.9000    -16.9000       0.00   978377.385696608340
           322.0000    -16.9000       0.00   978387.304387268610
           322.1000    -16.9000       0.00   978448.636241552071
           322.2000    -16.9000       0.00   978499.461406141287
           322.3000    -16.9000       0.00   978517.915765647078
           322.4000    -16.9000       0.00   978554.890226840391
           322.5000    -16.9000       0.00   978550.994519558852
           322.6000    -16.9000       0.00   978527.334582084557
           322.7000    -16.9000       0.00   978479.030979015166
           322.8000    -16.9000       0.00   978441.729041291284
           322.9000    -16.9000       0.00   978441.101148247719
           323.0000    -16.9000       0.00   978455.515932195936
           323.1000    -16.9000       0.00   978449.963309415849
           323.2000    -16.9000       0.00   978444.443572450080
           323.3000    -16.9000       0.00   978448.680622204905
           323.4000    -16.9000       0.00   978448.345751530956
           323.5000    -16.9000       0.00   978441.483320680680
           323.6000    -16.9000       0.00   978454.354848008719
           323.7000    -16.9000       0.00   978475.432059424231
           323.8000    -16.9000       0.00   978519.589563930640
           323.9000    -16.9000       0.00   978538.937896265532
           324.0000    -16.9000       0.00   978518.948595100781
           324.1000    -16.9000       0.00   978510.065626189811
           324.2000    -16.9000       0.00   978492.226469029440
           324.3000    -16.9000       0.00   978468.776568113244
           324.4000    -16.9000       0.00   978456.857169305789
           324.5000    -16.9000       0.00   978455.154521005577
           324.6000    -16.9000       0.00   978459.048178861034
           324.7000    -16.9000       0.00   978460.421121932799
           324.8000    -16.9000       0.00   978464.677718768129
           324.9000    -16.9000       0.00   978468.992073769215
           325.0000    -16.9000       0.00   978469.095923795830
           325.1000    -16.9000       0.00   978468.501780119608
           325.2000    -16.9000       0.00   978468.458186051692
           325.3000    -16.9000       0.00   978467.930339240702
           325.4000    -16.9000       0.00   978470.733425990096
           325.5000    -16.9000       0.00   978469.736577971722
           325.6000    -16.9000       0.00   978466.632444515824
           325.7000    -16.9000       0.00   978464.779409753624
           325.8000    -16.9000       0.00   978464.414201233420
           325.9000    -16.9000       0.00   978464.826355814002
           326.0000    -16.9000       0.00   978464.052133894991
           326.1000    -16.9000       0.00   978463.702664446435
           326.2000    -16.9000       0.00   978463.726127793430
           326.3000    -16.9000       0.00   978463.132626818493
           326.4000    -16.9000       0.00   978461.628402973409
           326.5000    -16.9000       0.00   978465.230853570160
           326.6000    -16.9000       0.00   978465.313286059187
           326.7000    -16.9000       0.00   978463.886507437914
           326.8000    -16.9000       0.00   978462.219560357858
           326.9000    -16.9000       0.00   978464.715396643733
           327.0000    -16.9000       0.00   978466.493022559676
           327.1000    -16.9000       0.00   978465.248318615719
           327.2000    -16.9000       0.00   978467.353634948377
           327.3000    -16.9000       0.00   978466.971390673891
           327.4000    -16.9000       0.00   978467.627493903390
           327.5000    -16.9000       0.00   978466.675458882470
           327.6000    -16.9000       0.00   978467.220896832529
           327.7000    -16.9000       0.00   978465.643704514834
           327.8000    -16.9000       0.00   978466.591178981937
           327.9000    -16.9000       0.00   978467.552443706430
           328.0000    -16.9000       0.00   978467.571006775601
           328.1000    -16.9000       0.00   978465.894038780360
           328.2000    -16.9000       0.00   978464.383976869984
           328.3000    -16.9000       0.00   978463.789355492219
           328.4000    -16.9000       0.00   978467.624774030410
           328.5000    -16.9000       0.00   978466.787989208358
           328.6000    -16.9000       0.00   978467.435293579008
           328.7000    -16.9000       0.00   978466.970549700549
           328.8000    -16.9000       0.00   978467.925118501065
           328.9000    -16.9000       0.00   978465.977836057078
           329.0000    -16.9000       0.00   978469.284250174649
           319.0000    -17.0000     362.00   978354.100591649534
           319.1000    -17.0000     327.00   978373.144053730066
           319.2000    -17.0000     297.00   978382.642756961519
           319.3000    -17.0000     351.00   978364.979231648846
           319.4000    -17.0000     369.00   978370.495740957791
           319.5000    -17.0000     286.00   978393.566749328864
           319.6000    -17.0000     539.00   978346.757172465674
           319.7000    -17.0000     677.00   978311.861415125197
           319.8000    -17.0000     586.00   978330.999148361967
           319.9000    -17.0000     601.00   978325.215754506411
           320.0000    -17.0000     411.00   978357.267654309515
           320.1000    -17.0000     118.00   978423.617276222096
           320.2000    -17.0000     172.00   978411.425987400929
           320.3000    -17.0000     154.00   978414.772730452823
           320.4000    -17.0000     157.00   978406.274359904812
           320.5000    -17.0000     107.00   978422.301028428832
           320.6000    -17.0000      92.00   978432.832833072171
           320.7000    -17.0000      56.00   978441.520962141687
           320.8000    -17.0000      18.00   978457.112008351600
           320.9000    -17.0000       0.00   978470.172706502373
           321.0000    -17.0000       0.00   978480.754917143378
           321.1000    -17.0000       0.00   978497.882674164604
           321.2000    -17.0000       0.00   978507.954348125029
           321.3000    -17.0000       0.00   978503.382290079840
           321.4000    -17.0000       0.00   978436.293475526152
           321.5000    -17.0000       0.00   978399.447147669736
           321.6000    -17.0000       0.00   978382.425300064846
           321.7000    -17.0000       0.00   978381.355455033132
           321.8000    -17.0000       0.00   978377.885623919312
           321.9000    -17.0000       0.00   978394.430630048155
           322.0000    -17.0000       0.00   978424.317178707570
           322.1000    -17.0000       0.00   978480.373005736968
           322.2000    -17.0000       0.00   978520.270599380718
           322.3000    -17.0000       0.00   978564.607720346074
           322.4000    -17.0000       0.00   978643.504175031441
           322.5000    -17.0000       0.00   978643.660586125101
           322.6000    -17.0000       0.00   978627.577336181188
           322.7000    -17.0000       0.00   978587.122171585332
           322.8000    -17.0000       0.00   978519.586773515330
           322.9000    -17.0000       0.00   978495.887563375873
           323.0000    -17.0000       0.00   978498.898131343769
           323.1000    -17.0000       0.00   978518.216119038640
           323.2000    -17.0000       0.00   978549.814871619572
           323.3000    -17.0000       0.00   978545.222418445395
           323.4000    -17.0000       0.00   978489.714599658153
           323.5000    -17.0000       0.00   978464.106491068495
           323.6000    -17.0000       0.00   978479.773152221576
           323.7000    -17.0000       0.00   978516.544312413549
           323.8000    -17.0000       0.00   978540.785402632318
           323.9000    -17.0000       0.00   978534.777928451542
           324.0000    -17.0000       0.00   978516.401359471260
           324.1000    -17.0000       0.00   978504.512134966091
           324.2000    -17.0000       0.00   978478.626794461976
           324.3000    -17.0000       0.00   978459.089996960596
           324.4000    -17.0000       0.00   978458.711883532582
           324.5000    -17.0000       0.00   978461.510387321468
           324.6000    -17.0000       0.00   978463.179669194389
           324.7000    -17.0000       0.00   978465.788555879495
           324.8000    -17.0000       0.00   978469.512951994082
           324.9000    -17.0000       0.00   978472.234824819025
           325.0000    -17.0000       0.00   978473.232968498836
           325.1000    -17.0000       0.00   978470.917336868006
           325.2000    -17.0000       0.00   978472.133679324877
           325.3000    -17.0000       0.00   978469.890417341609
           325.4000    -17.0000       0.00   978469.488627542625
           325.5000    -17.0000       0.00   978469.906971423072
           325.6000    -17.0000       0.00   978472.819340262096
           325.7000    -17.0000       0.00   978467.464826131589
           325.8000    -17.0000       0.00   978466.328254621942
           325.9000    -17.0000       0.00   978467.745059622335
           326.0000    -17.0000       0.00   978468.628113008686
           326.1000    -17.0000       0.00   978468.937947301660
           326.2000    -17.0000       0.00   978466.168973211315
           326.3000    -17.0000       0.00   978467.223978003603
           326.4000    -17.0000       0.00   978470.637083898997
           326.5000    -17.0000       0.00   978470.500480012386
           326.6000    -17.0000       0.00   978470.008527907194
           326.7000    -17.0000       0.00   978468.757317914162
           326.8000    -17.0000       0.00   978467.590170164825
           326.9000    -17.0000       0.00   978469.422547816182
           327.0000    -17.0000       0.00   978467.846350868000
           327.1000    -17.0000       0.00   978470.054289741442
           327.2000    -17.0000       0.00   978469.880544090178
           327.3000    -17.0000       0.00   978471.177553758724
           327.4000    -17.0000       0.00   978470.278106478392
           327.5000    -17.0000       0.00   978469.776841659332
           327.6000    -17.0000       0.00   978470.714239431894
           327.7000    -17.0000       0.00   978470.382045882288
           327.8000    -17.0000       0.00   978468.915954897995
           327.9000    -17.0000       0.00   978472.152588605066
           328.0000    -17.0000       0.00   978472.824604687514
           328.1000    -17.0000       0.00   978468.846048822859
           328.2000    -17.0000       0.00   978470.591069268412
           328.3000    -17.0000       0.00   978471.286438723444
           328.4000    -17.0000       0.00   978472.219653133419
           328.5000    -17.0000       0.00   978470.692136754165
           328.6000    -17.0000       0.00   978469.272889764979
           328.7000    -17.0000       0.00   978472.571475790581
           328.8000    -17.0000       0.00   978471.188718893216
           328.9000    -17.0000       0.00   978473.957637907472
           329.0000    -17.0000       0.00   978474.160941358306
           319.0000    -17.1000     480.00   978326.182152680121
           319.1000    -17.1000     326.00   978372.233484206954
           319.2000    -17.1000     356.00   978371.357621314703
           319.3000    -17.1000     283.00   978394.868141330313
           319.4000    -17.1000     301.00   978393.488758371212
           319.5000    -17.1000     306.00   978397.636966349557
           319.6000    -17.1000     246.00   978419.895440194989
           319.7000    -17.1000     537.00   978334.352003639331
           319.8000    -17.1000     519.00   978350.512294098851
           319.9000    -17.1000     520.00   978326.557170109241
           320.0000    -17.1000     393.00   978349.395176069112
           320.1000    -17.1000     145.00   978423.517341296305
           320.2000    -17.1000     107.00   978436.962316984776
           320.3000    -17.1000     175.00   978421.856364360428
           320.4000    -17.1000     120.00   978427.661898022052
           320.5000    -17.1000      32.00   978446.696895261062
           320.6000    -17.1000      81.00   978433.827922560740
           320.7000    -17.1000      66.00   978446.860408107052
           320.8000    -17.1000      29.00   978463.358676360571
           320.9000    -17.1000       0.00   978483.524377750000
           321.0000    -17.1000       0.00   978492.290914868121
           321.1000    -17.1000       0.00   978504.054520273698
           321.2000    -17.1000       0.00   978513.742368056905
           321.3000    -17.1000       0.00   978513.249491514754
           321.4000    -17.1000       0.00   978460.715503988205
           321.5000    -17.1000       0.00   978410.446547071333
           321.6000    -17.1000       0.00   978395.107536742929
           321.7000    -17.1000       0.00   978390.506754571339
           321.8000    -17.1000       0.00   978390.547308024950
           321.9000    -17.1000       0.00   978396.987608651281
           322.0000    -17.1000       0.00   978427.883853941457
           322.1000    -17.1000       0.00   978474.556218336220
           322.2000    -17.1000       0.00   978504.393512076465
           322.3000    -17.1000       0.00   978541.044883701485
           322.4000    -17.1000       0.00   978576.152928336640
           322.5000    -17.1000       0.00   978567.034874933539
           322.6000    -17.1000       0.00   978558.344515949255
           322.7000    -17.1000       0.00   978566.395609429339
           322.8000    -17.1000       0.00   978578.964552513091
           322.9000    -17.1000       0.00   978610.762994294753
           323.0000    -17.1000       0.00   978623.924614099436
           323.1000    -17.1000       0.00   978653.419474901282
           323.2000    -17.1000       0.00   978654.066524694907
           323.3000    -17.1000       0.00   978573.698145539151
           323.4000    -17.1000       0.00   978489.942327019293
           323.5000    -17.1000       0.00   978465.255347324186
           323.6000    -17.1000       0.00   978470.936127244029
           323.7000    -17.1000       0.00   978481.999906397890
           323.8000    -17.1000       0.00   978482.231409858563
           323.9000    -17.1000       0.00   978486.939796565683
           324.0000    -17.1000       0.00   978485.142888342612
           324.1000    -17.1000       0.00   978472.375538812717
           324.2000    -17.1000       0.00   978461.241553039523
           324.3000    -17.1000       0.00   978462.977583077503
           324.4000    -17.1000       0.00   978463.588154628640
           324.5000    -17.1000       0.00   978464.927597005619
           324.6000    -17.1000       0.00   978468.726935638930
           324.7000    -17.1000       0.00   978475.462811112404
           324.8000    -17.1000       0.00   978476.335880214116
           324.9000    -17.1000       0.00   978481.330273965374
           325.0000    -17.1000       0.00   978478.553992801462
           325.1000    -17.1000       0.00   978472.503344899276
           325.2000    -17.1000       0.00   978472.951103557367
           325.3000    -17.1000       0.00   978472.138858079328
           325.4000    -17.1000       0.00   978469.139260750613
           325.5000    -17.1000       0.00   978470.105358352186
           325.6000    -17.1000       0.00   978470.477000589482
           325.7000    -17.1000       0.00   978470.843530893442
           325.8000    -17.1000       0.00   978471.678735223133
           325.9000    -17.1000       0.00   978471.609635132249
           326.0000    -17.1000       0.00   978472.643927445984
           326.1000    -17.1000       0.00   978469.603480661521
           326.2000    -17.1000       0.00   978474.135272708372
           326.3000    -17.1000       0.00   978472.179998702137
           326.4000    -17.1000       0.00   978473.370803044760
           326.5000    -17.1000       0.00   978475.169190020300
           326.6000    -17.1000       0.00   978474.912361265044
           326.7000    -17.1000       0.00   978473.352137469221
           326.8000    -17.1000       0.00   978473.688319487381
           326.9000    -17.1000       0.00   978473.291971709696
           327.0000    -17.1000       0.00   978472.960004718741
           327.1000    -17.1000       0.00   978478.134673994384
           327.2000    -17.1000       0.00   978474.975053061731
           327.3000    -17.1000       0.00   978476.072512769024
           327.4000    -17.1000       0.00   978475.701466103434
           327.5000    -17.1000       0.00   978476.775526018930
           327.6000    -17.1000       0.00   978475.754848701647
           327.7000    -17.1000       0.00   978476.930348519818
           327.8000    -17.1000       0.00   978474.338706037030
           327.9000    -17.1000       0.00   978477.307756038033
           328.0000    -17.1000       0.00   978476.812968717655
           328.1000    -17.1000       0.00   978475.135132650612
           328.2000    -17.1000       0.00   978474.373663734761
           328.3000    -17.1000       0.00   978475.248942994163
           328.4000    -17.1000       0.00   978475.422388096107
           328.5000    -17.1000       0.00   978474.873707303545
           328.6000    -17.1000       0.00   978475.741157680168
           328.7000    -17.1000       0.00   978477.043087623897
           328.8000    -17.1000       0.00   978475.104148074985
           328.9000    -17.1000       0.00   978477.612166744308
           329.0000    -17.1000       0.00   978480.408664501272
           319.0000    -17.2000     290.00   978383.384139004862
           319.1000    -17.2000     267.00   978396.922765387921
           319.2000    -17.2000     323.00   978388.386068454827
           319.3000    -17.2000     357.00   978383.212303005625
           319.4000    -17.2000     261.00   978413.911168417078
           319.5000    -17.2000     292.00   978407.056799716549
           319.6000    -17.2000     255.00   978414.703029284603
           319.7000    -17.2000     257.00   978408.229083016631
           319.8000    -17.2000     225.00   978414.567635634216
           319.9000    -17.2000     245.00   978397.881307192612
           320.0000    -17.2000     183.00   978413.253868861822
           320.1000    -17.2000     145.00   978427.540734732873
           320.2000    -17.2000     104.00   978443.582428129390
           320.3000    -17.2000     155.00   978432.032583415858
           320.4000    -17.2000     117.00   978432.338925461867
           320.5000    -17.2000      78.00   978436.866834708140
           320.6000    -17.2000      14.00   978459.990876076394
           320.7000    -17.2000      47.00   978465.464132510242
           320.8000    -17.2000       0.00   978484.634786864393
           320.9000    -17.2000       0.00   978487.476733266376
           321.0000    -17.2000       0.00   978497.951193298097
           321.1000    -17.2000       0.00   978504.370649858960
           321.2000    -17.2000       0.00   978513.500539178029
           321.3000    -17.2000       0.00   978518.796343510854
           321.4000    -17.2000       0.00   978490.121288254508
           321.5000    -17.2000       0.00   978438.080028711585
           321.6000    -17.2000       0.00   978414.597260386799
           321.7000    -17.2000       0.00   978402.989088757429
           321.8000    -17.2000       0.00   978402.209537889110
           321.9000    -17.2000       0.00   978403.038961133803
           322.0000    -17.2000       0.00   978410.966378347715
           322.1000    -17.2000       0.00   978435.015873228782
           322.2000    -17.2000       0.00   978456.998584590969
           322.3000    -17.2000       0.00   978488.440175957861
           322.4000    -17.2000       0.00   978503.335138915223
           322.5000    -17.2000       0.00   978506.570513874292
           322.6000    -17.2000       0.00   978489.886081846314
           322.7000    -17.2000       0.00   978479.046673549572
           322.8000    -17.2000       0.00   978499.997267360333
           322.9000    -17.2000       0.00   978555.020430219942
           323.0000    -17.2000       0.00   978621.735107731540
           323.1000    -17.2000       0.00   978634.851467533736
           323.2000    -17.2000       0.00   978563.517633084441
           323.3000    -17.2000       0.00   978482.418204851681
           323.4000    -17.2000       0.00   978465.002047791146
           323.5000    -17.2000       0.00   978458.213183659129
           323.6000    -17.2000       0.00   978454.015854299767
           323.7000    -17.2000       0.00   978457.275932278717
           323.8000    -17.2000       0.00   978463.480249600834
           323.9000    -17.2000       0.00   978462.717164661502
           324.0000    -17.2000       0.00   978460.079795661033
           324.1000    -17.2000       0.00   978459.877533374238
           324.2000    -17.2000       0.00   978462.790224916069
           324.3000    -17.2000       0.00   978465.610462248442
           324.4000    -17.2000       0.00   978468.870677842875
           324.5000    -17.2000       0.00   978472.515272579272
           324.6000    -17.2000       0.00   978478.801856805803
           324.7000    -17.2000       0.00   978481.880886903382
           324.8000    -17.2000       0.00   978484.174688371713
           324.9000    -17.2000       0.00   978481.539221826708
           325.0000    -17.2000       0.00   978473.355843215366
           325.1000    -17.2000       0.00   978475.126716823434
           325.2000    -17.2000       0.00   978469.820006458554
           325.3000    -17.2000       0.00   978473.110421888530
           325.4000    -17.2000       0.00   978471.975780596957
           325.5000    -17.2000       0.00   978472.120657438529
           325.6000    -17.2000       0.00   978472.453299091780
           325.7000    -17.2000       0.00   978472.127410151646
           325.8000    -17.2000       0.00   978474.909616486984
           325.9000    -17.2000       0.00   978475.109969139099
           326.0000    -17.2000       0.00   978476.105392556754
           326.1000    -17.2000       0.00   978474.222685941262
           326.2000    -17.2000       0.00   978474.979135301313
           326.3000    -17.2000       0.00   978476.014532760484
           326.4000    -17.2000       0.00   978477.967026722385
           326.5000    -17.2000       0.00   978479.807490536361
           326.6000    -17.2000       0.00   978481.510503289057
           326.7000    -17.2000       0.00   978477.713833605405
           326.8000    -17.2000       0.00   978478.523236079724
           326.9000    -17.2000       0.00   978477.680180751719
           327.0000    -17.2000       0.00   978479.467967990902
           327.1000    -17.2000       0.00   978481.880860909238
           327.2000    -17.2000       0.00   978480.485580447246
           327.3000    -17.2000       0.00   978480.362357719685
           327.4000    -17.2000       0.00   978481.244297769619
           327.5000    -17.2000       0.00   978480.069258103613
           327.6000    -17.2000       0.00   978481.725258510909
           327.7000    -17.2000       0.00   978482.674748565070
           327.8000    -17.2000       0.00   978479.630080379080
           327.9000    -17.2000       0.00   978481.618610681966
           328.0000    -17.2000       0.00   978480.464221161790
           328.1000    -17.2000       0.00   978480.022906686412
           328.2000    -17.2000       0.00   978479.844841151498
           328.3000    -17.2000       0.00   978481.088130722870
           328.4000    -17.2000       0.00   978477.578561710310
           328.5000    -17.2000       0.00   978481.245592044899
           328.6000    -17.2000       0.00   978482.078526931466
           328.7000    -17.2000       0.00   978479.832546601538
           328.8000    -17.2000       0.00   978482.630179940956
           328.9000    -17.2000       0.00   978481.152891317732
           329.0000    -17.2000       0.00   978482.435022192658
           319.0000    -17.3000     284.00   978391.786975263152
           319.1000    -17.3000     366.00   978378.041783698602
           319.2000    -17.3000     325.00   978393.898941587773
           319.3000    -17.3000     265.00   978414.125643604784
           319.4000    -17.3000     359.00   978389.721903233090
           319.5000    -17.3000     288.00   978410.170601103804
           319.6000    -17.3000     271.00   978414.494283810724
           319.7000    -17.3000     233.00   978417.857159691048
           319.8000    -17.3000     195.00   978423.340237208409
           319.9000    -17.3000     209.00   978417.466280374443
           320.0000    -17.3000     119.00   978444.637007806450
           320.1000    -17.3000     173.00   978428.168490008567
           320.2000    -17.3000     168.00   978428.825936467387
           320.3000    -17.3000     112.00   978442.077702129958
           320.4000    -17.3000     101.00   978439.631356899627
           320.5000    -17.3000      82.00   978446.123239382519
           320.6000    -17.3000      61.00   978456.515429290594
           320.7000    -17.3000      13.00   978483.948440853623
           320.8000    -17.3000       0.00   978493.808644343051
           320.9000    -17.3000       0.00   978500.744475592277
           321.0000    -17.3000       0.00   978508.848507640068
           321.1000    -17.3000       0.00   978513.630960244685
           321.2000    -17.3000       0.00   978514.916682566283
           321.3000    -17.3000       0.00   978518.712317312369
           321.4000    -17.3000       0.00   978514.377527074539
           321.5000    -17.3000       0.00   978481.593823133036
           321.6000    -17.3000       0.00   978438.788107865257
           321.7000    -17.3000       0.00   978414.591123139835
           321.8000    -17.3000       0.00   978409.689708181890
           321.9000    -17.3000       0.00   978408.354213033570
           322.0000    -17.3000       0.00   978407.196714963182
           322.1000    -17.3000       0.00   978414.429554554168
           322.2000    -17.3000       0.00   978432.865439553862
           322.3000    -17.3000       0.00   978468.413232868304
           322.4000    -17.3000       0.00   978495.176720741321
