generating_institute     gfz-potsdam
     generating_date     2015/10/23
        product_type     gravity_field
                body     earth
           modelname     eigen-6c4
     max_used_degree          2190
         tide_system     tide_free
          functional     gravity_disturbance
    zero_degree_term     included
                unit     mgal
          refsysname     WGS84
            gmrefpot      3.98600441800E+14 m**3/s**2
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
    normal_potential      6.263685171456948E+07 m**2/s**2
       long_lat_unit     degree
      latlimit_north      -6.0000000000000    
      latlimit_south      -20.000000000000    
      longlimit_west       319.00000000000    
      longlimit_east       329.00000000000    
            gridstep      0.10000000000000    
  latitude_parallels           141
 longitude_parallels           101
number_of_gridpoints         14241
            gapvalue           9999.0000
       weighted_mean     -6.3902939E+00 mgal
            maxvalue      2.7325794E+02 mgal
            minvalue     -1.2119740E+02 mgal
         signal_wrms      2.8036039E+01 mgal
         grid_format     long_lat_height_value
 
          longitude    latitude  h_over_geoid  gravity_disturbance
            [deg.]      [deg.]     [meter]         [mgal]
end_of_head ======================================================
           319.5000    -14.3000     573.00       22.327270290745
           319.6000    -14.3000     552.00       13.572235565107
           319.7000    -14.3000     497.00       15.684664460203
           319.8000    -14.3000     867.00       35.231623303211
           319.9000    -14.3000     879.00       37.400650845321
           320.0000    -14.3000     399.00       -7.140380679260
           320.1000    -14.3000     281.00      -21.515524780646
           320.2000    -14.3000     199.00      -18.630267375386
           320.3000    -14.3000     177.00       -5.832810039408
           320.4000    -14.3000     165.00       11.455813725547
           320.5000    -14.3000     174.00        9.589381874164
           320.6000    -14.3000      79.00        6.529602776517
           320.7000    -14.3000     111.00       20.984331228213
           320.8000    -14.3000     146.00       43.986324102718
           320.9000    -14.3000      35.00       63.308648354266
           321.0000    -14.3000      78.00       53.409958824524
           321.1000    -14.3000       0.00       31.044237756817
           321.2000    -14.3000       0.00       -4.796142674834
           321.3000    -14.3000       0.00      -14.304212512428
           321.4000    -14.3000       0.00      -19.787528256821
           321.5000    -14.3000       0.00      -16.683508813209
           321.6000    -14.3000       0.00      -19.741868710987
           321.7000    -14.3000       0.00      -23.534796773106
           321.8000    -14.3000       0.00      -29.727928362711
           321.9000    -14.3000       0.00      -26.755891796704
           322.0000    -14.3000       0.00      -30.366564624629
           322.1000    -14.3000       0.00      -29.308745348011
           322.2000    -14.3000       0.00      -23.119508696290
           322.3000    -14.3000       0.00      -22.166943513646
           322.4000    -14.3000       0.00      -16.281256129425
           322.5000    -14.3000       0.00      -20.930084543025
           322.6000    -14.3000       0.00      -18.625752802492
           322.7000    -14.3000       0.00      -23.460730665015
           322.8000    -14.3000       0.00      -21.891084013070
           322.9000    -14.3000       0.00      -26.027957995289
           323.0000    -14.3000       0.00      -26.809380862147
           323.1000    -14.3000       0.00      -29.818278389193
           323.2000    -14.3000       0.00      -26.094649470387
           323.3000    -14.3000       0.00      -29.566393110159
           323.4000    -14.3000       0.00      -22.990025137659
           323.5000    -14.3000       0.00      -26.498157274979
           323.6000    -14.3000       0.00      -23.883986586704
           323.7000    -14.3000       0.00      -21.087868422498
           323.8000    -14.3000       0.00      -21.512597404261
           323.9000    -14.3000       0.00      -22.957124854628
           324.0000    -14.3000       0.00      -22.943579154244
           324.1000    -14.3000       0.00      -26.276270714121
           324.2000    -14.3000       0.00      -22.868891001870
           324.3000    -14.3000       0.00      -24.628945712735
           324.4000    -14.3000       0.00      -18.278664793669
           324.5000    -14.3000       0.00      -22.154911516914
           324.6000    -14.3000       0.00      -16.778347042212
           324.7000    -14.3000       0.00      -14.068007076951
           324.8000    -14.3000       0.00      -12.767373684852
           324.9000    -14.3000       0.00      -10.988020017422
           325.0000    -14.3000       0.00      -12.145148100906
           325.1000    -14.3000       0.00      -16.829731988999
           325.2000    -14.3000       0.00      -14.551379335792
           325.3000    -14.3000       0.00      -16.776207547231
           325.4000    -14.3000       0.00      -16.876108207420
           325.5000    -14.3000       0.00      -16.130400310921
           325.6000    -14.3000       0.00      -17.822633312647
           325.7000    -14.3000       0.00      -14.215200718048
           325.8000    -14.3000       0.00       -9.814027362332
           325.9000    -14.3000       0.00       -7.651375252671
           326.0000    -14.3000       0.00       -4.541497420618
           326.1000    -14.3000       0.00       -4.438559355791
           326.2000    -14.3000       0.00       -1.535578738121
           326.3000    -14.3000       0.00       -4.365747774138
           326.4000    -14.3000       0.00       -4.743944212215
           326.5000    -14.3000       0.00       -5.043520193659
           326.6000    -14.3000       0.00       -5.389123392341
           326.7000    -14.3000       0.00       -5.256050681446
           326.8000    -14.3000       0.00       -7.250270447123
           326.9000    -14.3000       0.00       -9.701569120502
           327.0000    -14.3000       0.00      -10.726467260014
           327.1000    -14.3000       0.00      -13.322436921648
           327.2000    -14.3000       0.00      -13.381228148646
           327.3000    -14.3000       0.00        7.046732705795
           327.4000    -14.3000       0.00       31.498094548432
           327.5000    -14.3000       0.00       32.475861084968
           327.6000    -14.3000       0.00       50.321484073024
           327.7000    -14.3000       0.00       11.281141990160
           327.8000    -14.3000       0.00      -15.825496935129
           327.9000    -14.3000       0.00      -22.532663920494
           328.0000    -14.3000       0.00      -14.520991626732
           328.1000    -14.3000       0.00       -6.898200652827
           328.2000    -14.3000       0.00       -6.146246523819
           328.3000    -14.3000       0.00       -6.487743545947
           328.4000    -14.3000       0.00        2.271006211529
           328.5000    -14.3000       0.00        5.696833473579
           328.6000    -14.3000       0.00        8.448539367301
           328.7000    -14.3000       0.00        8.602530914814
           328.8000    -14.3000       0.00       12.120208261024
           328.9000    -14.3000       0.00        9.397779755638
           329.0000    -14.3000       0.00        9.265584309581
           319.0000    -14.4000     475.00      -31.828600646300
           319.1000    -14.4000     496.00      -21.642785259068
           319.2000    -14.4000     432.00      -32.447468977281
           319.3000    -14.4000     807.00       -0.146526594236
           319.4000    -14.4000     774.00       15.580549781191
           319.5000    -14.4000     705.00       11.111755025617
           319.6000    -14.4000     584.00        5.980441921949
           319.7000    -14.4000     663.00       17.998374403128
           319.8000    -14.4000     707.00       37.110978950494
           319.9000    -14.4000     679.00       24.692364188716
           320.0000    -14.4000     397.00      -18.306357444864
           320.1000    -14.4000     225.00      -22.338306627034
           320.2000    -14.4000     214.00      -18.702202556931
           320.3000    -14.4000     167.00        2.379842243805
           320.4000    -14.4000     297.00       14.746600996141
           320.5000    -14.4000     161.00        5.818245904621
           320.6000    -14.4000     110.00        9.313381223031
           320.7000    -14.4000     133.00       21.577903942394
           320.8000    -14.4000     103.00       38.447141080766
           320.9000    -14.4000     116.00       58.982037569244
           321.0000    -14.4000       0.00       40.230965935883
           321.1000    -14.4000       0.00       15.332685394931
           321.2000    -14.4000       0.00       -4.871434534692
           321.3000    -14.4000       0.00      -13.623990914802
           321.4000    -14.4000       0.00      -10.988102721221
           321.5000    -14.4000       0.00      -18.254863255862
           321.6000    -14.4000       0.00      -26.945335987349
           321.7000    -14.4000       0.00      -28.980278116819
           321.8000    -14.4000       0.00      -33.571183980285
           321.9000    -14.4000       0.00      -34.399251502926
           322.0000    -14.4000       0.00      -34.929329460276
           322.1000    -14.4000       0.00      -35.788243844337
           322.2000    -14.4000       0.00      -31.554930239253
           322.3000    -14.4000       0.00      -27.796769100163
           322.4000    -14.4000       0.00      -24.249369012175
           322.5000    -14.4000       0.00      -24.782195474060
           322.6000    -14.4000       0.00      -23.157382615935
           322.7000    -14.4000       0.00      -26.541764109211
           322.8000    -14.4000       0.00      -24.218129842346
           322.9000    -14.4000       0.00      -26.924890556934
           323.0000    -14.4000       0.00      -27.540130437309
           323.1000    -14.4000       0.00      -30.315918541213
           323.2000    -14.4000       0.00      -26.794593520130
           323.3000    -14.4000       0.00      -30.106754708292
           323.4000    -14.4000       0.00      -25.441986450403
           323.5000    -14.4000       0.00      -26.256242002809
           323.6000    -14.4000       0.00      -22.762229513518
           323.7000    -14.4000       0.00      -24.072417857646
           323.8000    -14.4000       0.00      -22.319935239956
           323.9000    -14.4000       0.00      -21.158518752351
           324.0000    -14.4000       0.00      -21.494392683330
           324.1000    -14.4000       0.00      -25.191654158085
           324.2000    -14.4000       0.00      -22.694531583412
           324.3000    -14.4000       0.00      -22.211913085712
           324.4000    -14.4000       0.00      -19.974629788067
           324.5000    -14.4000       0.00      -20.823367821876
           324.6000    -14.4000       0.00      -16.828416130465
           324.7000    -14.4000       0.00      -10.237758709408
           324.8000    -14.4000       0.00      -10.191650416225
           324.9000    -14.4000       0.00       -8.567765871348
           325.0000    -14.4000       0.00      -12.501420973088
           325.1000    -14.4000       0.00      -18.850004885884
           325.2000    -14.4000       0.00      -12.703565240635
           325.3000    -14.4000       0.00      -17.284184029620
           325.4000    -14.4000       0.00      -17.085974229047
           325.5000    -14.4000       0.00      -14.782594778850
           325.6000    -14.4000       0.00      -14.508046027295
           325.7000    -14.4000       0.00      -15.918397956405
           325.8000    -14.4000       0.00      -10.118150241034
           325.9000    -14.4000       0.00       -8.125364850997
           326.0000    -14.4000       0.00       -5.859636273087
           326.1000    -14.4000       0.00       -1.233331977879
           326.2000    -14.4000       0.00       -1.715434219740
           326.3000    -14.4000       0.00       -4.279638142179
           326.4000    -14.4000       0.00       -2.704951512555
           326.5000    -14.4000       0.00       -3.363789115163
           326.6000    -14.4000       0.00       -2.053276864622
           326.7000    -14.4000       0.00       -4.352283897369
           326.8000    -14.4000       0.00       -5.441114890914
           326.9000    -14.4000       0.00       -7.970520941569
           327.0000    -14.4000       0.00       -9.808091820851
           327.1000    -14.4000       0.00       -9.890622541242
           327.2000    -14.4000       0.00       -6.457008925409
           327.3000    -14.4000       0.00       -6.780214816793
           327.4000    -14.4000       0.00       -0.065740661981
           327.5000    -14.4000       0.00       33.039558343262
           327.6000    -14.4000       0.00       86.778512562269
           327.7000    -14.4000       0.00       77.753174515927
           327.8000    -14.4000       0.00       13.524167657941
           327.9000    -14.4000       0.00      -21.258214970743
           328.0000    -14.4000       0.00       -3.144014966594
           328.1000    -14.4000       0.00       11.997633491312
           328.2000    -14.4000       0.00       -7.481239354057
           328.3000    -14.4000       0.00       -4.566083753055
           328.4000    -14.4000       0.00       -0.842123295364
           328.5000    -14.4000       0.00        3.944651851029
           328.6000    -14.4000       0.00       10.834720591113
           328.7000    -14.4000       0.00        9.970802106452
           328.8000    -14.4000       0.00       13.074720597750
           328.9000    -14.4000       0.00       13.179228165150
           329.0000    -14.4000       0.00       11.640809260172
           319.0000    -14.5000     500.00      -35.790593935658
           319.1000    -14.5000     584.00      -18.514054772645
           319.2000    -14.5000     648.00      -22.583068143334
           319.3000    -14.5000     592.00      -12.696971918125
           319.4000    -14.5000     777.00        3.239214552941
           319.5000    -14.5000     823.00       19.774187989441
           319.6000    -14.5000     766.00       19.694891283706
           319.7000    -14.5000     775.00       30.452750553955
           319.8000    -14.5000     803.00       45.149820249790
           319.9000    -14.5000     848.00       19.956947465083
           320.0000    -14.5000     336.00      -25.238797223537
           320.1000    -14.5000     360.00      -29.246794125370
           320.2000    -14.5000     260.00      -17.581542498490
           320.3000    -14.5000     282.00        5.406979278177
           320.4000    -14.5000     189.00       11.472599901197
           320.5000    -14.5000     368.00        6.601327155664
           320.6000    -14.5000     236.00       11.583014256544
           320.7000    -14.5000     302.00       17.594263071707
           320.8000    -14.5000     151.00       41.280572398783
           320.9000    -14.5000     170.00       57.903518614388
           321.0000    -14.5000       0.00       30.986926405419
           321.1000    -14.5000       0.00       12.524098235289
           321.2000    -14.5000       0.00       -5.857228103423
           321.3000    -14.5000       0.00      -11.308169847801
           321.4000    -14.5000       0.00       -8.402719403122
           321.5000    -14.5000       0.00      -16.256114548163
           321.6000    -14.5000       0.00      -27.968083191787
           321.7000    -14.5000       0.00      -34.657432118834
           321.8000    -14.5000       0.00      -34.655784231319
           321.9000    -14.5000       0.00      -38.430642487164
           322.0000    -14.5000       0.00      -40.431696849019
           322.1000    -14.5000       0.00      -41.934278370981
           322.2000    -14.5000       0.00      -39.694737352924
           322.3000    -14.5000       0.00      -33.458377825113
           322.4000    -14.5000       0.00      -29.912990112457
           322.5000    -14.5000       0.00      -27.898474317745
           322.6000    -14.5000       0.00      -27.318456764824
           322.7000    -14.5000       0.00      -27.594814780407
           322.8000    -14.5000       0.00      -28.985641584356
           322.9000    -14.5000       0.00      -22.145083420000
           323.0000    -14.5000       0.00      -29.282403102826
           323.1000    -14.5000       0.00      -29.278357811968
           323.2000    -14.5000       0.00      -26.604702940425
           323.3000    -14.5000       0.00      -28.207013744108
           323.4000    -14.5000       0.00      -27.575119056422
           323.5000    -14.5000       0.00      -29.123543619747
           323.6000    -14.5000       0.00      -27.164190856688
           323.7000    -14.5000       0.00      -25.958491905698
           323.8000    -14.5000       0.00      -22.125301975606
           323.9000    -14.5000       0.00      -23.440265501051
           324.0000    -14.5000       0.00      -23.269660431779
           324.1000    -14.5000       0.00      -19.404833672887
           324.2000    -14.5000       0.00      -20.783512106348
           324.3000    -14.5000       0.00      -16.909300919110
           324.4000    -14.5000       0.00      -19.210219736721
           324.5000    -14.5000       0.00      -17.809152815218
           324.6000    -14.5000       0.00      -14.694217543010
           324.7000    -14.5000       0.00      -10.929379243230
           324.8000    -14.5000       0.00       -8.894061728348
           324.9000    -14.5000       0.00      -10.361518273783
           325.0000    -14.5000       0.00      -11.326150716329
           325.1000    -14.5000       0.00      -16.556372212406
           325.2000    -14.5000       0.00      -16.005304585498
           325.3000    -14.5000       0.00      -15.271468667244
           325.4000    -14.5000       0.00      -15.374455711381
           325.5000    -14.5000       0.00      -17.798189469787
           325.6000    -14.5000       0.00      -14.403579562305
           325.7000    -14.5000       0.00      -14.642896322314
           325.8000    -14.5000       0.00      -12.593094875513
           325.9000    -14.5000       0.00       -6.636087486100
           326.0000    -14.5000       0.00       -7.299738007305
           326.1000    -14.5000       0.00       -2.162559632879
           326.2000    -14.5000       0.00       -4.358424388329
           326.3000    -14.5000       0.00       -3.446864040590
           326.4000    -14.5000       0.00       -2.350184596267
           326.5000    -14.5000       0.00       -2.480077992040
           326.6000    -14.5000       0.00       -3.989712599051
           326.7000    -14.5000       0.00       -1.754822958944
           326.8000    -14.5000       0.00       -2.048471619354
           326.9000    -14.5000       0.00       -6.892105010259
           327.0000    -14.5000       0.00       -6.390850891691
           327.1000    -14.5000       0.00       -8.124969341239
           327.2000    -14.5000       0.00       -4.492655975419
           327.3000    -14.5000       0.00       -6.082882123515
           327.4000    -14.5000       0.00       -5.530107054952
           327.5000    -14.5000       0.00        1.241365120386
           327.6000    -14.5000       0.00       27.098772392442
           327.7000    -14.5000       0.00       83.477357036266
           327.8000    -14.5000       0.00       32.016963530879
           327.9000    -14.5000       0.00      -17.116242925752
           328.0000    -14.5000       0.00      -13.072396829195
           328.1000    -14.5000       0.00       -3.855783758233
           328.2000    -14.5000       0.00       -8.386566266338
           328.3000    -14.5000       0.00       -4.486318037955
           328.4000    -14.5000       0.00       -0.566496128940
           328.5000    -14.5000       0.00        3.506015979227
           328.6000    -14.5000       0.00        7.465267368545
           328.7000    -14.5000       0.00        8.016547898571
           328.8000    -14.5000       0.00       11.157388016869
           328.9000    -14.5000       0.00       11.087340951121
           329.0000    -14.5000       0.00       10.340031233724
           319.0000    -14.6000     576.00      -31.052321732439
           319.1000    -14.6000     814.00      -14.468443944438
           319.2000    -14.6000     788.00       -9.875059107323
           319.3000    -14.6000     803.00       -1.612018067654
           319.4000    -14.6000     756.00        5.362875364590
           319.5000    -14.6000     786.00       16.651997061601
           319.6000    -14.6000     848.00       32.551191855212
           319.7000    -14.6000     855.00       37.657527635204
           319.8000    -14.6000     922.00       41.418305526619
           319.9000    -14.6000     411.00       -5.103908931225
           320.0000    -14.6000     452.00      -21.528322549180
           320.1000    -14.6000     289.00      -28.033292562668
           320.2000    -14.6000     281.00      -18.671946619264
           320.3000    -14.6000     383.00       -0.396817429582
           320.4000    -14.6000     565.00        8.402873330837
           320.5000    -14.6000     270.00        1.772842838044
           320.6000    -14.6000     160.00       -0.407614688847
           320.7000    -14.6000     132.00        8.816581203064
           320.8000    -14.6000      84.00       31.168445196883
           320.9000    -14.6000      96.00       43.461583049442
           321.0000    -14.6000       0.00       21.429614949930
           321.1000    -14.6000       0.00       17.534432294752
           321.2000    -14.6000       0.00      -17.956047852685
           321.3000    -14.6000       0.00      -16.980470877392
           321.4000    -14.6000       0.00      -13.409345254978
           321.5000    -14.6000       0.00      -15.150762341065
           321.6000    -14.6000       0.00      -28.864925951311
           321.7000    -14.6000       0.00      -35.454275026581
           321.8000    -14.6000       0.00      -38.248199454216
           321.9000    -14.6000       0.00      -40.073097345683
           322.0000    -14.6000       0.00      -40.601563894960
           322.1000    -14.6000       0.00      -44.826093920136
           322.2000    -14.6000       0.00      -41.680548849499
           322.3000    -14.6000       0.00      -39.381031769281
           322.4000    -14.6000       0.00      -33.006760564724
           322.5000    -14.6000       0.00      -31.733888086727
           322.6000    -14.6000       0.00      -31.385890673263
           322.7000    -14.6000       0.00      -30.875394238805
           322.8000    -14.6000       0.00      -35.842748766157
           322.9000    -14.6000       0.00      -33.791343629730
           323.0000    -14.6000       0.00      -35.563917671233
           323.1000    -14.6000       0.00      -31.417088981023
           323.2000    -14.6000       0.00      -29.895588109596
           323.3000    -14.6000       0.00      -25.306745650688
           323.4000    -14.6000       0.00      -25.880185673444
           323.5000    -14.6000       0.00      -26.912593685147
           323.6000    -14.6000       0.00      -28.575931738040
           323.7000    -14.6000       0.00      -27.219145015600
           323.8000    -14.6000       0.00      -25.437691387964
           323.9000    -14.6000       0.00      -20.162296787873
           324.0000    -14.6000       0.00      -20.539715328383
           324.1000    -14.6000       0.00      -17.127124719352
           324.2000    -14.6000       0.00      -17.682383159467
           324.3000    -14.6000       0.00      -16.893843956822
           324.4000    -14.6000       0.00      -18.175616064653
           324.5000    -14.6000       0.00      -16.996699068983
           324.6000    -14.6000       0.00      -14.915576552532
           324.7000    -14.6000       0.00      -13.936696199046
           324.8000    -14.6000       0.00      -13.485748016073
           324.9000    -14.6000       0.00      -13.371761225223
           325.0000    -14.6000       0.00      -15.474404133542
           325.1000    -14.6000       0.00      -17.577853576967
           325.2000    -14.6000       0.00      -15.907880210797
           325.3000    -14.6000       0.00      -16.317494814544
           325.4000    -14.6000       0.00      -16.358130460503
           325.5000    -14.6000       0.00      -17.056780149005
           325.6000    -14.6000       0.00      -14.461492234474
           325.7000    -14.6000       0.00      -13.697499810306
           325.8000    -14.6000       0.00      -16.030793567978
           325.9000    -14.6000       0.00      -11.049708041178
           326.0000    -14.6000       0.00       -6.338374508452
           326.1000    -14.6000       0.00       -3.350535442159
           326.2000    -14.6000       0.00       -3.846466753465
           326.3000    -14.6000       0.00       -3.597449948245
           326.4000    -14.6000       0.00       -4.867972767819
           326.5000    -14.6000       0.00       -2.965069808525
           326.6000    -14.6000       0.00       -4.678592259921
           326.7000    -14.6000       0.00       -1.100772225371
           326.8000    -14.6000       0.00       -0.619735789620
           326.9000    -14.6000       0.00       -3.561123298823
           327.0000    -14.6000       0.00       -4.090708092619
           327.1000    -14.6000       0.00       -2.147825332521
           327.2000    -14.6000       0.00       -1.452972857585
           327.3000    -14.6000       0.00       -1.991501904541
           327.4000    -14.6000       0.00       -5.880761767330
           327.5000    -14.6000       0.00       -7.922453867693
           327.6000    -14.6000       0.00      -10.680856758505
           327.7000    -14.6000       0.00       -5.486264029031
           327.8000    -14.6000       0.00      -10.512256106665
           327.9000    -14.6000       0.00      -17.790242298865
           328.0000    -14.6000       0.00      -14.317709595346
           328.1000    -14.6000       0.00       -6.335482045650
           328.2000    -14.6000       0.00       28.097008667949
           328.3000    -14.6000       0.00       16.323022673248
           328.4000    -14.6000       0.00       -5.655944725014
           328.5000    -14.6000       0.00       -1.174775032808
           328.6000    -14.6000       0.00        2.900991678700
           328.7000    -14.6000       0.00        5.850005768693
           328.8000    -14.6000       0.00       10.496680279992
           328.9000    -14.6000       0.00        6.650003576603
           329.0000    -14.6000       0.00        7.102121800884
           319.0000    -14.7000     696.00      -17.344331717695
           319.1000    -14.7000     818.00       -7.429591792096
           319.2000    -14.7000     939.00       12.105756082370
           319.3000    -14.7000     924.00       13.886641222172
           319.4000    -14.7000     943.00       30.305631122118
           319.5000    -14.7000     907.00       27.221973212654
           319.6000    -14.7000     951.00       35.929270298851
           319.7000    -14.7000     850.00       28.794598021875
           319.8000    -14.7000     860.00       18.479728960408
           319.9000    -14.7000     393.00      -13.322158289242
           320.0000    -14.7000     406.00      -17.952710824787
           320.1000    -14.7000     289.00      -25.687809368691
           320.2000    -14.7000     275.00      -13.663600026170
           320.3000    -14.7000     443.00       14.052344297966
           320.4000    -14.7000     763.00       10.957564725267
           320.5000    -14.7000     442.00       -4.108057298424
           320.6000    -14.7000     146.00       -6.971576457282
           320.7000    -14.7000      74.00        6.699314920766
           320.8000    -14.7000      74.00       34.374336123655
           320.9000    -14.7000      79.00       45.284654167865
           321.0000    -14.7000       0.00       34.977142427906
           321.1000    -14.7000       0.00       27.988056672434
           321.2000    -14.7000       0.00      -17.106630986952
           321.3000    -14.7000       0.00      -20.899234488425
           321.4000    -14.7000       0.00      -22.266094914869
           321.5000    -14.7000       0.00      -27.200150506523
           321.6000    -14.7000       0.00      -32.677642624535
           321.7000    -14.7000       0.00      -40.869424795531
           321.8000    -14.7000       0.00      -42.207543303974
           321.9000    -14.7000       0.00      -42.764145784524
           322.0000    -14.7000       0.00      -44.081990391120
           322.1000    -14.7000       0.00      -49.680793261153
           322.2000    -14.7000       0.00      -48.243043817031
           322.3000    -14.7000       0.00      -48.168203020182
           322.4000    -14.7000       0.00      -37.696435335377
           322.5000    -14.7000       0.00      -30.993822573322
           322.6000    -14.7000       0.00      -31.584363769532
           322.7000    -14.7000       0.00      -35.272879490300
           322.8000    -14.7000       0.00      -38.338177665054
           322.9000    -14.7000       0.00      -40.460438169454
           323.0000    -14.7000       0.00      -38.454180280922
           323.1000    -14.7000       0.00      -38.309577312390
           323.2000    -14.7000       0.00      -35.590018394416
           323.3000    -14.7000       0.00      -28.741475928840
           323.4000    -14.7000       0.00      -25.678851328870
           323.5000    -14.7000       0.00      -21.993079400318
           323.6000    -14.7000       0.00      -30.171557642511
           323.7000    -14.7000       0.00      -26.061474783390
           323.8000    -14.7000       0.00      -24.291769125107
           323.9000    -14.7000       0.00      -21.576834768311
           324.0000    -14.7000       0.00      -18.983545707663
           324.1000    -14.7000       0.00      -15.880922867950
           324.2000    -14.7000       0.00      -14.244134808727
           324.3000    -14.7000       0.00      -13.950275336327
           324.4000    -14.7000       0.00      -17.446967947343
           324.5000    -14.7000       0.00      -18.866710714427
           324.6000    -14.7000       0.00      -18.013793389215
           324.7000    -14.7000       0.00      -14.955687764306
           324.8000    -14.7000       0.00      -15.549327679487
           324.9000    -14.7000       0.00      -16.085536592669
           325.0000    -14.7000       0.00      -18.226130439913
           325.1000    -14.7000       0.00      -17.374444577278
           325.2000    -14.7000       0.00      -17.401088228297
           325.3000    -14.7000       0.00      -17.809909956057
           325.4000    -14.7000       0.00      -15.194419880515
           325.5000    -14.7000       0.00      -16.665558975326
           325.6000    -14.7000       0.00      -17.123654355444
           325.7000    -14.7000       0.00      -16.202311430646
           325.8000    -14.7000       0.00      -13.245983706867
           325.9000    -14.7000       0.00      -12.147857522926
           326.0000    -14.7000       0.00      -10.474054620602
           326.1000    -14.7000       0.00       -9.867845712286
           326.2000    -14.7000       0.00       -7.511070013067
           326.3000    -14.7000       0.00       -8.704630055512
           326.4000    -14.7000       0.00       -5.816674323711
           326.5000    -14.7000       0.00       -6.201588283972
           326.6000    -14.7000       0.00       -2.533325046805
           326.7000    -14.7000       0.00       -0.919577789560
           326.8000    -14.7000       0.00       -2.357066018988
           326.9000    -14.7000       0.00       -0.731374463037
           327.0000    -14.7000       0.00       -4.757835810842
           327.1000    -14.7000       0.00       -1.200744130969
           327.2000    -14.7000       0.00        0.541781551000
           327.3000    -14.7000       0.00       -0.797824134402
           327.4000    -14.7000       0.00       -4.310939266716
           327.5000    -14.7000       0.00       -8.823047131656
           327.6000    -14.7000       0.00      -13.419530106873
           327.7000    -14.7000       0.00      -16.884553170371
           327.8000    -14.7000       0.00      -14.610296232398
           327.9000    -14.7000       0.00      -16.891982034117
           328.0000    -14.7000       0.00       -7.648658180415
           328.1000    -14.7000       0.00       -4.793602289865
           328.2000    -14.7000       0.00       17.079554722343
           328.3000    -14.7000       0.00        4.143127823575
           328.4000    -14.7000       0.00       -3.517575365208
           328.5000    -14.7000       0.00       -2.585957162893
           328.6000    -14.7000       0.00       -0.263717154958
           328.7000    -14.7000       0.00        1.865792716416
           328.8000    -14.7000       0.00        4.608642294279
           328.9000    -14.7000       0.00        6.443638570808
           329.0000    -14.7000       0.00        5.193464307851
           319.0000    -14.8000     931.00        4.676148262206
           319.1000    -14.8000     894.00       14.034707487909
           319.2000    -14.8000     911.00       25.428316064335
           319.3000    -14.8000     893.00       22.791204784411
           319.4000    -14.8000     921.00       21.706171640012
           319.5000    -14.8000     889.00       24.120439098141
           319.6000    -14.8000     803.00       18.508736611622
           319.7000    -14.8000     761.00       17.770125363192
           319.8000    -14.8000     537.00      -12.456892789992
           319.9000    -14.8000     376.00      -20.321700236181
           320.0000    -14.8000     389.00      -15.230744370776
           320.1000    -14.8000     370.00      -14.245939898139
           320.2000    -14.8000     266.00      -16.003468791581
           320.3000    -14.8000     246.00      -13.296611061620
           320.4000    -14.8000     305.00       -2.583614880791
           320.5000    -14.8000     229.00       -9.668582481304
           320.6000    -14.8000     127.00      -13.634120514716
           320.7000    -14.8000      93.00        6.173830225542
           320.8000    -14.8000      70.00       38.836416255705
           320.9000    -14.8000      28.00       64.216550405582
           321.0000    -14.8000       0.00       56.896683221552
           321.1000    -14.8000       0.00       41.396160192697
           321.2000    -14.8000       0.00       -6.379393625267
           321.3000    -14.8000       0.00      -28.736235171145
           321.4000    -14.8000       0.00      -25.591643710321
           321.5000    -14.8000       0.00      -30.747084329441
           321.6000    -14.8000       0.00      -30.468561893926
           321.7000    -14.8000       0.00      -35.838139908329
           321.8000    -14.8000       0.00      -41.581918607569
           321.9000    -14.8000       0.00      -46.333531566489
           322.0000    -14.8000       0.00      -48.035660625523
           322.1000    -14.8000       0.00      -51.457040023273
           322.2000    -14.8000       0.00      -51.615608143329
           322.3000    -14.8000       0.00      -50.126665878381
           322.4000    -14.8000       0.00      -44.574342962811
           322.5000    -14.8000       0.00      -39.199224098319
           322.6000    -14.8000       0.00      -35.975413019784
           322.7000    -14.8000       0.00      -37.054528478997
           322.8000    -14.8000       0.00      -40.787720044477
           322.9000    -14.8000       0.00      -41.255687119524
           323.0000    -14.8000       0.00      -39.360092246099
           323.1000    -14.8000       0.00      -36.158952580756
           323.2000    -14.8000       0.00      -35.674231715710
           323.3000    -14.8000       0.00      -36.196907992370
           323.4000    -14.8000       0.00      -31.911076490410
           323.5000    -14.8000       0.00      -24.553291111218
           323.6000    -14.8000       0.00      -25.973488967068
           323.7000    -14.8000       0.00      -24.095298538995
           323.8000    -14.8000       0.00      -23.154710036266
           323.9000    -14.8000       0.00      -20.935589751581
           324.0000    -14.8000       0.00      -17.407768474698
           324.1000    -14.8000       0.00      -13.095378467121
           324.2000    -14.8000       0.00      -12.705176468053
           324.3000    -14.8000       0.00      -16.698658849279
           324.4000    -14.8000       0.00      -20.293380798719
           324.5000    -14.8000       0.00      -19.477248136113
           324.6000    -14.8000       0.00      -20.333355932145
           324.7000    -14.8000       0.00      -17.267962397938
           324.8000    -14.8000       0.00      -18.440940904263
           324.9000    -14.8000       0.00      -17.315142059893
           325.0000    -14.8000       0.00      -19.513833519902
           325.1000    -14.8000       0.00      -18.753210090239
           325.2000    -14.8000       0.00      -18.630579034351
           325.3000    -14.8000       0.00      -18.559655333128
           325.4000    -14.8000       0.00      -16.280374199695
