"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
1005,33,"BRA","Brazil",9,"Goiás",1005,"Jesúpolis","Município","Municipality",NA,NA
1006,33,"BRA","Brazil",9,"Goiás",1006,"Joviânia","Município","Municipality",NA,NA
1007,33,"BRA","Brazil",9,"Goiás",1007,"Jussara","Município","Municipality",NA,NA
1008,33,"BRA","Brazil",9,"Goiás",1008,"Leopoldo de Bulhões","Município","Municipality",NA,NA
1009,33,"BRA","Brazil",9,"Goiás",1009,"Luziânia","Município","Municipality",NA,NA
1010,33,"BRA","Brazil",9,"Goiás",1010,"Mairipotaba","Município","Municipality",NA,NA
1011,33,"BRA","Brazil",9,"Goiás",1011,"Mambaí","Município","Municipality",NA,NA
1012,33,"BRA","Brazil",9,"Goiás",1012,"Mara Rosa","Município","Municipality",NA,NA
1013,33,"BRA","Brazil",9,"Goiás",1013,"Marzagão","Município","Municipality",NA,NA
1014,33,"BRA","Brazil",9,"Goiás",1014,"Mateira","Município","Municipality",NA,NA
1015,33,"BRA","Brazil",9,"Goiás",1015,"Matrinchã","Município","Municipality",NA,NA
1016,33,"BRA","Brazil",9,"Goiás",1016,"Maurilândia","Município","Municipality",NA,NA
1017,33,"BRA","Brazil",9,"Goiás",1017,"Mimoso de Goiás","Município","Municipality",NA,NA
1018,33,"BRA","Brazil",9,"Goiás",1018,"Minaçu","Município","Municipality",NA,NA
1019,33,"BRA","Brazil",9,"Goiás",1019,"Mineiros","Município","Municipality",NA,NA
1020,33,"BRA","Brazil",9,"Goiás",1020,"Moiporá","Município","Municipality",NA,NA
1021,33,"BRA","Brazil",9,"Goiás",1021,"Monte Alegre de Goiás","Município","Municipality",NA,NA
1022,33,"BRA","Brazil",9,"Goiás",1022,"Montes Claros de Goiás","Município","Municipality",NA,NA
1023,33,"BRA","Brazil",9,"Goiás",1023,"Montividiu do Norte","Município","Municipality",NA,NA
1024,33,"BRA","Brazil",9,"Goiás",1024,"Montividiu","Município","Municipality",NA,NA
1025,33,"BRA","Brazil",9,"Goiás",1025,"Morrinhos","Município","Municipality",NA,NA
1026,33,"BRA","Brazil",9,"Goiás",1026,"Morro Agudo de Goiás","Município","Municipality",NA,NA
1027,33,"BRA","Brazil",9,"Goiás",1027,"Mossâmedes","Município","Municipality",NA,NA
1028,33,"BRA","Brazil",9,"Goiás",1028,"Mozarlândia","Município","Municipality",NA,NA
1029,33,"BRA","Brazil",9,"Goiás",1029,"Mundo Novo","Município","Municipality",NA,NA
1030,33,"BRA","Brazil",9,"Goiás",1030,"Mutunópolis","Município","Municipality",NA,NA
1031,33,"BRA","Brazil",9,"Goiás",1031,"Nazário","Município","Municipality",NA,NA
1032,33,"BRA","Brazil",9,"Goiás",1032,"Nerópolis","Município","Municipality",NA,NA
1033,33,"BRA","Brazil",9,"Goiás",1033,"Niquelândia","Município","Municipality",NA,NA
1034,33,"BRA","Brazil",9,"Goiás",1034,"Nova América","Município","Municipality",NA,NA
1035,33,"BRA","Brazil",9,"Goiás",1035,"Nova Aurora","Município","Municipality",NA,NA
1036,33,"BRA","Brazil",9,"Goiás",1036,"Nova Crixás","Município","Municipality",NA,NA
1037,33,"BRA","Brazil",9,"Goiás",1037,"Nova Glória","Município","Municipality",NA,NA
1038,33,"BRA","Brazil",9,"Goiás",1038,"Nova Iguaçu de Goiás","Município","Municipality",NA,NA
1039,33,"BRA","Brazil",9,"Goiás",1039,"Nova Roma","Município","Municipality",NA,NA
1040,33,"BRA","Brazil",9,"Goiás",1040,"Nova Veneza","Município","Municipality",NA,NA
1041,33,"BRA","Brazil",9,"Goiás",1041,"Novo Brazil","Município","Municipality",NA,NA
1042,33,"BRA","Brazil",9,"Goiás",1042,"Novo Gama","Município","Municipality",NA,NA
1043,33,"BRA","Brazil",9,"Goiás",1043,"Novo Planalto","Município","Municipality",NA,NA
1044,33,"BRA","Brazil",9,"Goiás",1044,"Orizona","Município","Municipality",NA,NA
1045,33,"BRA","Brazil",9,"Goiás",1045,"Ouro Verde de Goiás","Município","Municipality",NA,NA
1046,33,"BRA","Brazil",9,"Goiás",1046,"Ouvidor","Município","Municipality",NA,NA
1047,33,"BRA","Brazil",9,"Goiás",1047,"Padre Bernardo","Município","Municipality",NA,NA
1048,33,"BRA","Brazil",9,"Goiás",1048,"Palestina de Goiás","Município","Municipality",NA,NA
1049,33,"BRA","Brazil",9,"Goiás",1049,"Palmeiras de Goiás","Município","Municipality",NA,NA
1050,33,"BRA","Brazil",9,"Goiás",1050,"Palmelo","Município","Municipality",NA,NA
1051,33,"BRA","Brazil",9,"Goiás",1051,"Palminópolis","Município","Municipality",NA,NA
1052,33,"BRA","Brazil",9,"Goiás",1052,"Panamá","Município","Municipality",NA,NA
1053,33,"BRA","Brazil",9,"Goiás",1053,"Paraúna","Município","Municipality",NA,NA
1054,33,"BRA","Brazil",9,"Goiás",1054,"Perolândia","Município","Municipality",NA,NA
1055,33,"BRA","Brazil",9,"Goiás",1055,"Petrolina de Goiás","Município","Municipality",NA,NA
1056,33,"BRA","Brazil",9,"Goiás",1056,"Pilar de Goiás","Município","Municipality",NA,NA
1057,33,"BRA","Brazil",9,"Goiás",1057,"Piracanjuba","Município","Municipality",NA,NA
1058,33,"BRA","Brazil",9,"Goiás",1058,"Piranhas","Município","Municipality",NA,NA
1059,33,"BRA","Brazil",9,"Goiás",1059,"Pirenópolis","Município","Municipality",NA,NA
1060,33,"BRA","Brazil",9,"Goiás",1060,"Pires do Rio","Município","Municipality",NA,NA
1061,33,"BRA","Brazil",9,"Goiás",1061,"Planaltina","Município","Municipality",NA,NA
1062,33,"BRA","Brazil",9,"Goiás",1062,"Pontalina","Município","Municipality",NA,NA
1063,33,"BRA","Brazil",9,"Goiás",1063,"Porangatu","Município","Municipality",NA,NA
1064,33,"BRA","Brazil",9,"Goiás",1064,"Porteiro","Município","Municipality",NA,NA
1065,33,"BRA","Brazil",9,"Goiás",1065,"Portelândia","Município","Municipality",NA,NA
1066,33,"BRA","Brazil",9,"Goiás",1066,"Posse","Município","Municipality",NA,NA
1067,33,"BRA","Brazil",9,"Goiás",1067,"Professor Jamil","Município","Municipality",NA,NA
1068,33,"BRA","Brazil",9,"Goiás",1068,"Quirinópolis","Município","Municipality",NA,NA
1069,33,"BRA","Brazil",9,"Goiás",1069,"Rialma","Município","Municipality",NA,NA
1070,33,"BRA","Brazil",9,"Goiás",1070,"Rianápolis","Município","Municipality",NA,NA
1071,33,"BRA","Brazil",9,"Goiás",1071,"Rio Quente","Município","Municipality",NA,NA
1072,33,"BRA","Brazil",9,"Goiás",1072,"Rio Verde","Município","Municipality",NA,NA
1073,33,"BRA","Brazil",9,"Goiás",1073,"Rubiataba","Município","Municipality",NA,NA
1074,33,"BRA","Brazil",9,"Goiás",1074,"São Domingos","Município","Municipality",NA,NA
1075,33,"BRA","Brazil",9,"Goiás",1075,"São Francisco de Goias","Município","Municipality",NA,NA
1076,33,"BRA","Brazil",9,"Goiás",1076,"São João d'Aliança","Município","Municipality",NA,NA
1077,33,"BRA","Brazil",9,"Goiás",1077,"São João da Paraúna","Município","Municipality",NA,NA
1078,33,"BRA","Brazil",9,"Goiás",1078,"São Luís de Montes Belos","Município","Municipality",NA,NA
1079,33,"BRA","Brazil",9,"Goiás",1079,"São Luiz do Norte","Município","Municipality",NA,NA
1080,33,"BRA","Brazil",9,"Goiás",1080,"São Miguel do Araguaia","Município","Municipality",NA,NA
1081,33,"BRA","Brazil",9,"Goiás",1081,"São Miguel do Passa Quatro","Município","Municipality",NA,NA
1082,33,"BRA","Brazil",9,"Goiás",1082,"São Patrício","Município","Municipality",NA,NA
1083,33,"BRA","Brazil",9,"Goiás",1083,"São Simão","Município","Municipality",NA,NA
1084,33,"BRA","Brazil",9,"Goiás",1084,"Sanclerlândia","Município","Municipality",NA,NA
1085,33,"BRA","Brazil",9,"Goiás",1085,"Santa Bárbara de Goiás","Município","Municipality",NA,NA
1086,33,"BRA","Brazil",9,"Goiás",1086,"Santa Cruz de Goiás","Município","Municipality",NA,NA
1087,33,"BRA","Brazil",9,"Goiás",1087,"Santa Filomena do Maranhão","Município","Municipality",NA,NA
1088,33,"BRA","Brazil",9,"Goiás",1088,"Santa Helena de Goiás","Município","Municipality",NA,NA
1089,33,"BRA","Brazil",9,"Goiás",1089,"Santa Isabel","Município","Municipality",NA,NA
1090,33,"BRA","Brazil",9,"Goiás",1090,"Santa Rita de Araguaia","Município","Municipality",NA,NA
1091,33,"BRA","Brazil",9,"Goiás",1091,"Santa Rita do Novo destino","Município","Municipality",NA,NA
1092,33,"BRA","Brazil",9,"Goiás",1092,"Santa Rosa de Goiás","Município","Municipality",NA,NA
1093,33,"BRA","Brazil",9,"Goiás",1093,"Santa Tereza de Goiás","Município","Municipality",NA,NA
1094,33,"BRA","Brazil",9,"Goiás",1094,"Santa Terezinha de Goiás","Município","Municipality",NA,NA
1095,33,"BRA","Brazil",9,"Goiás",1095,"Santo Antônio da Barra","Município","Municipality",NA,NA
1096,33,"BRA","Brazil",9,"Goiás",1096,"Santo Antônio de Goiás","Município","Municipality",NA,NA
1097,33,"BRA","Brazil",9,"Goiás",1097,"Santo Antônio do Descoberto","Município","Municipality",NA,NA
1098,33,"BRA","Brazil",9,"Goiás",1098,"Sítio d'Abadia","Município","Municipality",NA,NA
1099,33,"BRA","Brazil",9,"Goiás",1099,"Senador Canedo","Município","Municipality",NA,NA
1100,33,"BRA","Brazil",9,"Goiás",1100,"Serranópolis","Município","Municipality",NA,NA
1101,33,"BRA","Brazil",9,"Goiás",1101,"Silvânia","Município","Municipality",NA,NA
1102,33,"BRA","Brazil",9,"Goiás",1102,"Simolândia","Município","Municipality",NA,NA
1103,33,"BRA","Brazil",9,"Goiás",1103,"Taquaral de Goiás","Município","Municipality",NA,NA
1104,33,"BRA","Brazil",9,"Goiás",1104,"Teresina de Goiás","Município","Municipality",NA,NA
1105,33,"BRA","Brazil",9,"Goiás",1105,"Terezópolis de Goiás","Município","Municipality",NA,NA
1106,33,"BRA","Brazil",9,"Goiás",1106,"Três Ranchos","Município","Municipality",NA,NA
1107,33,"BRA","Brazil",9,"Goiás",1107,"Trindade","Município","Municipality",NA,NA
1108,33,"BRA","Brazil",9,"Goiás",1108,"Trombas","Município","Municipality",NA,NA
1109,33,"BRA","Brazil",9,"Goiás",1109,"Turvânia","Município","Municipality",NA,NA
1110,33,"BRA","Brazil",9,"Goiás",1110,"Turvelândia","Município","Municipality",NA,NA
1111,33,"BRA","Brazil",9,"Goiás",1111,"Uirapuru","Município","Municipality",NA,NA
1112,33,"BRA","Brazil",9,"Goiás",1112,"Uruaçu","Município","Municipality",NA,NA
1113,33,"BRA","Brazil",9,"Goiás",1113,"Uruana","Município","Municipality",NA,NA
1114,33,"BRA","Brazil",9,"Goiás",1114,"Urutaí","Município","Municipality",NA,NA
1115,33,"BRA","Brazil",9,"Goiás",1115,"Valparaíso de Goiás","Município","Municipality",NA,NA
1116,33,"BRA","Brazil",9,"Goiás",1116,"Varjao","Município","Municipality",NA,NA
1117,33,"BRA","Brazil",9,"Goiás",1117,"Vianópolis","Município","Municipality",NA,NA
1118,33,"BRA","Brazil",9,"Goiás",1118,"Vicentinópolis","Município","Municipality",NA,NA
1119,33,"BRA","Brazil",9,"Goiás",1119,"Vila Boa","Município","Municipality",NA,NA
1120,33,"BRA","Brazil",9,"Goiás",1120,"Vila Propício","Município","Municipality",NA,NA
1121,33,"BRA","Brazil",10,"Maranhão",1121,"Água Doce do Maranhão","Município","Municipality",NA,NA
1122,33,"BRA","Brazil",10,"Maranhão",1122,"Açailândia","Município","Municipality",NA,NA
1123,33,"BRA","Brazil",10,"Maranhão",1123,"Afonso Cunha","Município","Municipality",NA,NA
1124,33,"BRA","Brazil",10,"Maranhão",1124,"Alcântara","Município","Municipality",NA,NA
1125,33,"BRA","Brazil",10,"Maranhão",1125,"Aldeias Altas","Município","Municipality",NA,NA
1126,33,"BRA","Brazil",10,"Maranhão",1126,"Altamira do Maranhão","Município","Municipality",NA,NA
1127,33,"BRA","Brazil",10,"Maranhão",1127,"Alto Alegre do Maranho","Município","Municipality",NA,NA
1128,33,"BRA","Brazil",10,"Maranhão",1128,"Alto Alegre do Pindaré","Município","Municipality",NA,NA
1129,33,"BRA","Brazil",10,"Maranhão",1129,"Alto Parnaiba","Município","Municipality",NA,NA
1130,33,"BRA","Brazil",10,"Maranhão",1130,"Amapá do Maranho","Município","Municipality",NA,NA
1131,33,"BRA","Brazil",10,"Maranhão",1131,"Amarante do Maranhão","Município","Municipality",NA,NA
1132,33,"BRA","Brazil",10,"Maranhão",1132,"Anajatuba","Município","Municipality",NA,NA
1133,33,"BRA","Brazil",10,"Maranhão",1133,"Anapuros","Município","Municipality",NA,NA
1134,33,"BRA","Brazil",10,"Maranhão",1134,"Apicum-Açu","Município","Municipality",NA,NA
1135,33,"BRA","Brazil",10,"Maranhão",1135,"Araguanã","Município","Municipality",NA,NA
1136,33,"BRA","Brazil",10,"Maranhão",1136,"Araioses","Município","Municipality",NA,NA
1137,33,"BRA","Brazil",10,"Maranhão",1137,"Arame","Município","Municipality",NA,NA
1138,33,"BRA","Brazil",10,"Maranhão",1138,"Arari","Município","Municipality",NA,NA
1139,33,"BRA","Brazil",10,"Maranhão",1139,"Axixá","Município","Municipality",NA,NA
1140,33,"BRA","Brazil",10,"Maranhão",1140,"Bacabal","Município","Municipality",NA,NA
1141,33,"BRA","Brazil",10,"Maranhão",1141,"Bacabeira","Município","Municipality",NA,NA
1142,33,"BRA","Brazil",10,"Maranhão",1142,"Bacuri","Município","Municipality",NA,NA
1143,33,"BRA","Brazil",10,"Maranhão",1143,"Bacurituba","Município","Municipality",NA,NA
1144,33,"BRA","Brazil",10,"Maranhão",1144,"Balsas","Município","Municipality",NA,NA
1145,33,"BRA","Brazil",10,"Maranhão",1145,"Barão de Grajaú","Município","Municipality",NA,NA
1146,33,"BRA","Brazil",10,"Maranhão",1146,"Barra do Corda","Município","Municipality",NA,NA
1147,33,"BRA","Brazil",10,"Maranhão",1147,"Barreirinhas","Município","Municipality",NA,NA
1148,33,"BRA","Brazil",10,"Maranhão",1148,"Bela Vista do Maranhão","Município","Municipality",NA,NA
1149,33,"BRA","Brazil",10,"Maranhão",1149,"Belágua","Município","Municipality",NA,NA
1150,33,"BRA","Brazil",10,"Maranhão",1150,"Benedito Leite","Município","Municipality",NA,NA
1151,33,"BRA","Brazil",10,"Maranhão",1151,"Bequimão","Município","Municipality",NA,NA
1152,33,"BRA","Brazil",10,"Maranhão",1152,"Bernardo do Mearim","Município","Municipality",NA,NA
1153,33,"BRA","Brazil",10,"Maranhão",1153,"Boa Vista do Gurupi","Município","Municipality",NA,NA
1154,33,"BRA","Brazil",10,"Maranhão",1154,"Bom Jardin","Município","Municipality",NA,NA
1155,33,"BRA","Brazil",10,"Maranhão",1155,"Bom Jesus das Selvas","Município","Municipality",NA,NA
1156,33,"BRA","Brazil",10,"Maranhão",1156,"Bom Lugar","Município","Municipality",NA,NA
1157,33,"BRA","Brazil",10,"Maranhão",1157,"Brejo de Areia","Município","Municipality",NA,NA
1158,33,"BRA","Brazil",10,"Maranhão",1158,"Brejo","Município","Municipality",NA,NA
1159,33,"BRA","Brazil",10,"Maranhão",1159,"Buriti Bravo","Município","Municipality",NA,NA
1160,33,"BRA","Brazil",10,"Maranhão",1160,"Buriticupu","Município","Municipality",NA,NA
1161,33,"BRA","Brazil",10,"Maranhão",1161,"Buriti","Município","Municipality",NA,NA
1162,33,"BRA","Brazil",10,"Maranhão",1162,"Buritirana","Município","Municipality",NA,NA
1163,33,"BRA","Brazil",10,"Maranhão",1163,"Cândido Mendes","Município","Municipality",NA,NA
1164,33,"BRA","Brazil",10,"Maranhão",1164,"Cachoeira Grande","Município","Municipality",NA,NA
1165,33,"BRA","Brazil",10,"Maranhão",1165,"Cajapió","Município","Municipality",NA,NA
1166,33,"BRA","Brazil",10,"Maranhão",1166,"Cajari","Município","Municipality",NA,NA
1167,33,"BRA","Brazil",10,"Maranhão",1167,"Campestre do Maranhão","Município","Municipality",NA,NA
1168,33,"BRA","Brazil",10,"Maranhão",1168,"Cantanhede","Município","Municipality",NA,NA
1169,33,"BRA","Brazil",10,"Maranhão",1169,"Capinzal do Norte","Município","Municipality",NA,NA
1170,33,"BRA","Brazil",10,"Maranhão",1170,"Carolina","Município","Municipality",NA,NA
1171,33,"BRA","Brazil",10,"Maranhão",1171,"Carutapera","Município","Municipality",NA,NA
1172,33,"BRA","Brazil",10,"Maranhão",1172,"Caxias","Município","Municipality",NA,NA
1173,33,"BRA","Brazil",10,"Maranhão",1173,"Cedral","Município","Municipality",NA,NA
1174,33,"BRA","Brazil",10,"Maranhão",1174,"Central do Maranhão","Município","Municipality",NA,NA
1175,33,"BRA","Brazil",10,"Maranhão",1175,"Centro do Guilherme","Município","Municipality",NA,NA
1176,33,"BRA","Brazil",10,"Maranhão",1176,"Centro Novo do Maranhão","Município","Municipality",NA,NA
1177,33,"BRA","Brazil",10,"Maranhão",1177,"Chapadão do Céu","Município","Municipality",NA,NA
1178,33,"BRA","Brazil",10,"Maranhão",1178,"Cidelândia","Município","Municipality",NA,NA
1179,33,"BRA","Brazil",10,"Maranhão",1179,"Codó","Município","Municipality",NA,NA
1180,33,"BRA","Brazil",10,"Maranhão",1180,"Coelho Neto","Município","Municipality",NA,NA
1181,33,"BRA","Brazil",10,"Maranhão",1181,"Colinas","Município","Municipality",NA,NA
1182,33,"BRA","Brazil",10,"Maranhão",1182,"Conceição do Lago-Açu","Município","Municipality",NA,NA
1183,33,"BRA","Brazil",10,"Maranhão",1183,"Coroatá","Município","Municipality",NA,NA
1184,33,"BRA","Brazil",10,"Maranhão",1184,"Cururupu","Município","Municipality",NA,NA
1185,33,"BRA","Brazil",10,"Maranhão",1185,"Davinópolis","Município","Municipality",NA,NA
1186,33,"BRA","Brazil",10,"Maranhão",1186,"Dom Pedro","Município","Municipality",NA,NA
1187,33,"BRA","Brazil",10,"Maranhão",1187,"Duque Bacelar","Município","Municipality",NA,NA
1188,33,"BRA","Brazil",10,"Maranhão",1188,"Esperantinópolis","Município","Municipality",NA,NA
1189,33,"BRA","Brazil",10,"Maranhão",1189,"Estreito","Município","Municipality",NA,NA
1190,33,"BRA","Brazil",10,"Maranhão",1190,"Feira Nova do Maranhão","Município","Municipality",NA,NA
1191,33,"BRA","Brazil",10,"Maranhão",1191,"Fernando Falcão","Município","Municipality",NA,NA
1192,33,"BRA","Brazil",10,"Maranhão",1192,"Formosa da Serra Negra","Município","Municipality",NA,NA
1193,33,"BRA","Brazil",10,"Maranhão",1193,"Fortaleza dos Nogueiras","Município","Municipality",NA,NA
1194,33,"BRA","Brazil",10,"Maranhão",1194,"Fortuna","Município","Municipality",NA,NA
1195,33,"BRA","Brazil",10,"Maranhão",1195,"Godofredo Viana","Município","Municipality",NA,NA
1196,33,"BRA","Brazil",10,"Maranhão",1196,"Gonçalves Dias","Município","Municipality",NA,NA
1197,33,"BRA","Brazil",10,"Maranhão",1197,"Governador Archer","Município","Municipality",NA,NA
1198,33,"BRA","Brazil",10,"Maranhão",1198,"Governador Edison Lobão","Município","Municipality",NA,NA
1199,33,"BRA","Brazil",10,"Maranhão",1199,"Governador Eugênio Barros","Município","Municipality",NA,NA
1200,33,"BRA","Brazil",10,"Maranhão",1200,"Governador Luiz Rocha","Município","Municipality",NA,NA
1201,33,"BRA","Brazil",10,"Maranhão",1201,"Governador Newton Bello","Município","Municipality",NA,NA
1202,33,"BRA","Brazil",10,"Maranhão",1202,"Governador Nunes Freire","Município","Municipality",NA,NA
1203,33,"BRA","Brazil",10,"Maranhão",1203,"Graça Aranha","Município","Municipality",NA,NA
1204,33,"BRA","Brazil",10,"Maranhão",1204,"Grajaú","Município","Municipality",NA,NA
1205,33,"BRA","Brazil",10,"Maranhão",1205,"Guimarães","Município","Municipality",NA,NA
1206,33,"BRA","Brazil",10,"Maranhão",1206,"Humberto Campos","Município","Municipality",NA,NA
1207,33,"BRA","Brazil",10,"Maranhão",1207,"Icatu","Município","Municipality",NA,NA
1208,33,"BRA","Brazil",10,"Maranhão",1208,"Igarapé do Meio","Município","Municipality",NA,NA
1209,33,"BRA","Brazil",10,"Maranhão",1209,"Igarapé Grande","Município","Municipality",NA,NA
1210,33,"BRA","Brazil",10,"Maranhão",1210,"Imperatriz","Município","Municipality",NA,NA
1211,33,"BRA","Brazil",10,"Maranhão",1211,"Itaipava do Grajaú","Município","Municipality",NA,NA
1212,33,"BRA","Brazil",10,"Maranhão",1212,"Itapecuru Mirim","Município","Municipality",NA,NA
1213,33,"BRA","Brazil",10,"Maranhão",1213,"Itinga do Maranhão","Município","Municipality",NA,NA
1214,33,"BRA","Brazil",10,"Maranhão",1214,"Jatobá","Município","Municipality",NA,NA
1215,33,"BRA","Brazil",10,"Maranhão",1215,"Jenipapo dos Vieiras","Município","Municipality",NA,NA
1216,33,"BRA","Brazil",10,"Maranhão",1216,"João Lisboa","Município","Municipality",NA,NA
1217,33,"BRA","Brazil",10,"Maranhão",1217,"Joselândia","Município","Municipality",NA,NA
1218,33,"BRA","Brazil",10,"Maranhão",1218,"Junco do Maranhão","Município","Municipality",NA,NA
1219,33,"BRA","Brazil",10,"Maranhão",1219,"Lago da Pedra","Município","Municipality",NA,NA
1220,33,"BRA","Brazil",10,"Maranhão",1220,"Lago do Junco","Município","Municipality",NA,NA
1221,33,"BRA","Brazil",10,"Maranhão",1221,"Lago dos Rodrigues","Município","Municipality",NA,NA
1222,33,"BRA","Brazil",10,"Maranhão",1222,"Lago Verde","Município","Municipality",NA,NA
1223,33,"BRA","Brazil",10,"Maranhão",1223,"Lagoa do Mato","Município","Municipality",NA,NA
1224,33,"BRA","Brazil",10,"Maranhão",1224,"Lagoa Grande do Maranhão","Município","Municipality",NA,NA
1225,33,"BRA","Brazil",10,"Maranhão",1225,"Lajeado Novo","Município","Municipality",NA,NA
1226,33,"BRA","Brazil",10,"Maranhão",1226,"Lima Campos","Município","Municipality",NA,NA
1227,33,"BRA","Brazil",10,"Maranhão",1227,"Loreto","Município","Municipality",NA,NA
1228,33,"BRA","Brazil",10,"Maranhão",1228,"Luís Domingues","Município","Municipality",NA,NA
1229,33,"BRA","Brazil",10,"Maranhão",1229,"Magalhães de Almeida","Município","Municipality",NA,NA
1230,33,"BRA","Brazil",10,"Maranhão",1230,"Maracaçumé","Município","Municipality",NA,NA
1231,33,"BRA","Brazil",10,"Maranhão",1231,"Marajá do Sena","Município","Municipality",NA,NA
1232,33,"BRA","Brazil",10,"Maranhão",1232,"Maranhãozinho","Município","Municipality",NA,NA
1233,33,"BRA","Brazil",10,"Maranhão",1233,"Mata Roma","Município","Municipality",NA,NA
1234,33,"BRA","Brazil",10,"Maranhão",1234,"Matões","Município","Municipality",NA,NA
1235,33,"BRA","Brazil",10,"Maranhão",1235,"Mates do Norte","Município","Municipality",NA,NA
1236,33,"BRA","Brazil",10,"Maranhão",1236,"Matinha","Município","Municipality",NA,NA
1237,33,"BRA","Brazil",10,"Maranhão",1237,"Milagres do Maranhão","Município","Municipality",NA,NA
1238,33,"BRA","Brazil",10,"Maranhão",1238,"Mirador","Município","Municipality",NA,NA
1239,33,"BRA","Brazil",10,"Maranhão",1239,"Miranda do Norte","Município","Municipality",NA,NA
1240,33,"BRA","Brazil",10,"Maranhão",1240,"Mirinzal","Município","Municipality",NA,NA
1241,33,"BRA","Brazil",10,"Maranhão",1241,"Monção","Município","Municipality",NA,NA
1242,33,"BRA","Brazil",10,"Maranhão",1242,"Montes Altos","Município","Municipality",NA,NA
1243,33,"BRA","Brazil",10,"Maranhão",1243,"Morros","Município","Municipality",NA,NA
1244,33,"BRA","Brazil",10,"Maranhão",1244,"Nina Rodrigues","Município","Municipality",NA,NA
1245,33,"BRA","Brazil",10,"Maranhão",1245,"Nova Colinas","Município","Municipality",NA,NA
1246,33,"BRA","Brazil",10,"Maranhão",1246,"Nova Iorque","Município","Municipality",NA,NA
1247,33,"BRA","Brazil",10,"Maranhão",1247,"Nova Olinda do Maranhão","Município","Municipality",NA,NA
1248,33,"BRA","Brazil",10,"Maranhão",1248,"Olho d'Água das Cunhãs","Município","Municipality",NA,NA
1249,33,"BRA","Brazil",10,"Maranhão",1249,"Olinda Nova do Maranhão","Município","Municipality",NA,NA
1250,33,"BRA","Brazil",10,"Maranhão",1250,"Paço do Lumiar","Município","Municipality",NA,NA
1251,33,"BRA","Brazil",10,"Maranhão",1251,"Palmeirândia","Município","Municipality",NA,NA
1252,33,"BRA","Brazil",10,"Maranhão",1252,"Paraibano","Município","Municipality",NA,NA
1253,33,"BRA","Brazil",10,"Maranhão",1253,"Parnarama","Município","Municipality",NA,NA
1254,33,"BRA","Brazil",10,"Maranhão",1254,"Passagem Franca","Município","Municipality",NA,NA
1255,33,"BRA","Brazil",10,"Maranhão",1255,"Pastos Bons","Município","Municipality",NA,NA
1256,33,"BRA","Brazil",10,"Maranhão",1256,"Paulino Neves","Município","Municipality",NA,NA
1257,33,"BRA","Brazil",10,"Maranhão",1257,"Paulo Ramos","Município","Municipality",NA,NA
1258,33,"BRA","Brazil",10,"Maranhão",1258,"Pedreiras","Município","Municipality",NA,NA
1259,33,"BRA","Brazil",10,"Maranhão",1259,"Pedro do Rosário","Município","Municipality",NA,NA
1260,33,"BRA","Brazil",10,"Maranhão",1260,"Penalva","Município","Municipality",NA,NA
1261,33,"BRA","Brazil",10,"Maranhão",1261,"Peri-Mirim","Município","Municipality",NA,NA
1262,33,"BRA","Brazil",10,"Maranhão",1262,"Peritoró","Município","Municipality",NA,NA
1263,33,"BRA","Brazil",10,"Maranhão",1263,"Pindaré-Mirim","Município","Municipality",NA,NA
1264,33,"BRA","Brazil",10,"Maranhão",1264,"Pinheiro","Município","Municipality",NA,NA
1265,33,"BRA","Brazil",10,"Maranhão",1265,"Pio XII","Município","Municipality",NA,NA
1266,33,"BRA","Brazil",10,"Maranhão",1266,"Pirapemas","Município","Municipality",NA,NA
1267,33,"BRA","Brazil",10,"Maranhão",1267,"Poção de Pedras","Município","Municipality",NA,NA
1268,33,"BRA","Brazil",10,"Maranhão",1268,"Porto Franco","Município","Municipality",NA,NA
1269,33,"BRA","Brazil",10,"Maranhão",1269,"Porto Rico do Maranhão","Município","Municipality",NA,NA
1270,33,"BRA","Brazil",10,"Maranhão",1270,"Presidente Dutra","Município","Municipality",NA,NA
1271,33,"BRA","Brazil",10,"Maranhão",1271,"Presidente Juscelino","Município","Municipality",NA,NA
1272,33,"BRA","Brazil",10,"Maranhão",1272,"Presidente Médici","Município","Municipality",NA,NA
1273,33,"BRA","Brazil",10,"Maranhão",1273,"Presidente Sarney","Município","Municipality",NA,NA
1274,33,"BRA","Brazil",10,"Maranhão",1274,"Presidente Vargas","Município","Municipality",NA,NA
1275,33,"BRA","Brazil",10,"Maranhão",1275,"Primeira Cruz","Município","Municipality",NA,NA
1276,33,"BRA","Brazil",10,"Maranhão",1276,"Raposa","Município","Municipality",NA,NA
1277,33,"BRA","Brazil",10,"Maranhão",1277,"Riachão","Município","Municipality",NA,NA
1278,33,"BRA","Brazil",10,"Maranhão",1278,"Ribamar Fiquene","Município","Municipality",NA,NA
1279,33,"BRA","Brazil",10,"Maranhão",1279,"Rosário","Município","Municipality",NA,NA
1280,33,"BRA","Brazil",10,"Maranhão",1280,"São Benedito do Rio Preto","Município","Municipality",NA,NA
1281,33,"BRA","Brazil",10,"Maranhão",1281,"São Bento","Município","Municipality",NA,NA
1282,33,"BRA","Brazil",10,"Maranhão",1282,"São Bernardo","Município","Municipality",NA,NA
